Key:Lower:Value:Upper:Fixed:Stale:Domain,
(113,10):0:-0.0:1:False:False:Binary
(113,11):0:-0.0:1:False:False:Binary
(113,12):0:-0.0:1:False:False:Binary
(113,13):0:-0.0:1:False:False:Binary
(113,14):0:-0.0:1:False:False:Binary
(113,15):0:1.0:1:False:False:Binary
(113,16):0:-0.0:1:False:False:Binary
(113,17):0:-0.0:1:False:False:Binary
(113,18):0:1.0:1:False:False:Binary
(113,19):0:-0.0:1:False:False:Binary
(113,20):0:-0.0:1:False:False:Binary
(113,21):0:-0.0:1:False:False:Binary
(113,22):0:-0.0:1:False:False:Binary
(113,23):0:-0.0:1:False:False:Binary
(113,24):0:-0.0:1:False:False:Binary
(113,25):0:-0.0:1:False:False:Binary
(113,26):0:-0.0:1:False:False:Binary
(113,27):0:-0.0:1:False:False:Binary
(113,28):0:-0.0:1:False:False:Binary
(113,29):0:1.0:1:False:False:Binary
(113,30):0:-0.0:1:False:False:Binary
(113,31):0:1.0:1:False:False:Binary
(113,32):0:1.0:1:False:False:Binary
(113,33):0:1.0:1:False:False:Binary
(113,34):0:-0.0:1:False:False:Binary
(113,35):0:1.0:1:False:False:Binary
(113,36):0:1.0:1:False:False:Binary
(113,37):0:1.0:1:False:False:Binary
(113,38):0:1.0:1:False:False:Binary
(113,39):0:1.0:1:False:False:Binary
(113,40):0:-0.0:1:False:False:Binary
(113,41):0:1.0:1:False:False:Binary
(113,42):0:-0.0:1:False:False:Binary
(113,43):0:-0.0:1:False:False:Binary
(113,44):0:1.0:1:False:False:Binary
(113,45):0:1.0:1:False:False:Binary
(113,46):0:-0.0:1:False:False:Binary
(113,47):0:-0.0:1:False:False:Binary
(113,48):0:-0.0:1:False:False:Binary
(113,49):0:-0.0:1:False:False:Binary
(113,50):0:-0.0:1:False:False:Binary
(113,51):0:1.0:1:False:False:Binary
(113,52):0:-0.0:1:False:False:Binary
(113,53):0:-0.0:1:False:False:Binary
(113,54):0:-0.0:1:False:False:Binary
(113,55):0:-0.0:1:False:False:Binary
(113,56):0:-0.0:1:False:False:Binary
(113,57):0:-0.0:1:False:False:Binary
(113,58):0:-0.0:1:False:False:Binary
(113,59):0:-0.0:1:False:False:Binary
(113,60):0:-0.0:1:False:False:Binary
(113,61):0:-0.0:1:False:False:Binary
(113,62):0:-0.0:1:False:False:Binary
(113,63):0:-0.0:1:False:False:Binary
(113,64):0:1.0:1:False:False:Binary
(113,65):0:1.0:1:False:False:Binary
(113,66):0:1.0:1:False:False:Binary
(113,67):0:1.0:1:False:False:Binary
(113,68):0:1.0:1:False:False:Binary
(113,69):0:1.0:1:False:False:Binary
(113,70):0:1.0:1:False:False:Binary
(113,71):0:1.0:1:False:False:Binary
(113,72):0:1.0:1:False:False:Binary
(113,73):0:1.0:1:False:False:Binary
(113,74):0:1.0:1:False:False:Binary
(113,75):0:1.0:1:False:False:Binary
(113,76):0:1.0:1:False:False:Binary
(113,77):0:-0.0:1:False:False:Binary
(113,78):0:1.0:1:False:False:Binary
(113,79):0:1.0:1:False:False:Binary
(113,80):0:1.0:1:False:False:Binary
(113,81):0:-0.0:1:False:False:Binary
(113,82):0:-0.0:1:False:False:Binary
(113,83):0:-0.0:1:False:False:Binary
(113,84):0:-0.0:1:False:False:Binary
(113,85):0:1.0:1:False:False:Binary
(113,86):0:1.0:1:False:False:Binary
(113,87):0:1.0:1:False:False:Binary
(113,88):0:-0.0:1:False:False:Binary
(113,89):0:1.0:1:False:False:Binary
(113,90):0:0:1:True:True:Binary
(113,91):0:0:1:True:True:Binary
(113,92):0:0:1:True:True:Binary
(113,93):0:0:1:True:True:Binary
(113,94):0:0:1:True:True:Binary
(113,95):0:0:1:True:True:Binary
(113,96):0:0:1:True:True:Binary
(114,1):0:0:1:True:True:Binary
(114,2):0:0:1:True:True:Binary
(114,3):0:0:1:True:True:Binary
(114,4):0:0:1:True:True:Binary
(114,5):0:0:1:True:True:Binary
(114,6):0:0:1:True:True:Binary
(114,7):0:-0.0:1:False:False:Binary
(114,8):0:-0.0:1:False:False:Binary
(114,9):0:-0.0:1:False:False:Binary
(114,10):0:1.0:1:False:False:Binary
(114,11):0:-0.0:1:False:False:Binary
(114,12):0:-0.0:1:False:False:Binary
(114,13):0:-0.0:1:False:False:Binary
(114,14):0:-0.0:1:False:False:Binary
(114,15):0:-0.0:1:False:False:Binary
(114,16):0:-0.0:1:False:False:Binary
(114,17):0:-0.0:1:False:False:Binary
(114,18):0:-0.0:1:False:False:Binary
(114,19):0:-0.0:1:False:False:Binary
(114,20):0:1.0:1:False:False:Binary
(114,21):0:1.0:1:False:False:Binary
(114,22):0:-0.0:1:False:False:Binary
(114,23):0:-0.0:1:False:False:Binary
(114,24):0:-0.0:1:False:False:Binary
(114,25):0:-0.0:1:False:False:Binary
(114,26):0:-0.0:1:False:False:Binary
(114,27):0:-0.0:1:False:False:Binary
(114,28):0:-0.0:1:False:False:Binary
(114,29):0:-0.0:1:False:False:Binary
(114,30):0:-0.0:1:False:False:Binary
(114,31):0:1.0:1:False:False:Binary
(114,32):0:1.0:1:False:False:Binary
(114,33):0:1.0:1:False:False:Binary
(114,34):0:1.0:1:False:False:Binary
(114,35):0:1.0:1:False:False:Binary
(114,36):0:1.0:1:False:False:Binary
(114,37):0:1.0:1:False:False:Binary
(114,38):0:1.0:1:False:False:Binary
(114,39):0:1.0:1:False:False:Binary
(114,40):0:1.0:1:False:False:Binary
(114,41):0:1.0:1:False:False:Binary
(114,42):0:1.0:1:False:False:Binary
(114,43):0:-0.0:1:False:False:Binary
(114,44):0:-0.0:1:False:False:Binary
(114,45):0:-0.0:1:False:False:Binary
(114,46):0:-0.0:1:False:False:Binary
(114,47):0:-0.0:1:False:False:Binary
(114,48):0:-0.0:1:False:False:Binary
(114,49):0:-0.0:1:False:False:Binary
(114,50):0:-0.0:1:False:False:Binary
(114,51):0:-0.0:1:False:False:Binary
(114,52):0:-0.0:1:False:False:Binary
(114,53):0:-0.0:1:False:False:Binary
(114,54):0:-0.0:1:False:False:Binary
(114,55):0:-0.0:1:False:False:Binary
(114,56):0:-0.0:1:False:False:Binary
(114,57):0:-0.0:1:False:False:Binary
(114,58):0:-0.0:1:False:False:Binary
(114,59):0:-0.0:1:False:False:Binary
(114,60):0:-0.0:1:False:False:Binary
(114,61):0:-0.0:1:False:False:Binary
(114,62):0:-0.0:1:False:False:Binary
(114,63):0:1.0:1:False:False:Binary
(114,64):0:1.0:1:False:False:Binary
(114,65):0:-0.0:1:False:False:Binary
(114,66):0:1.0:1:False:False:Binary
(114,67):0:1.0:1:False:False:Binary
(114,68):0:1.0:1:False:False:Binary
(114,69):0:1.0:1:False:False:Binary
(114,70):0:1.0:1:False:False:Binary
(114,71):0:-0.0:1:False:False:Binary
(114,72):0:1.0:1:False:False:Binary
(114,73):0:1.0:1:False:False:Binary
(114,74):0:1.0:1:False:False:Binary
(114,75):0:1.0:1:False:False:Binary
(114,76):0:1.0:1:False:False:Binary
(114,77):0:-0.0:1:False:False:Binary
(114,78):0:-0.0:1:False:False:Binary
(114,79):0:1.0:1:False:False:Binary
(114,80):0:1.0:1:False:False:Binary
(114,81):0:-0.0:1:False:False:Binary
(114,82):0:1.0:1:False:False:Binary
(114,83):0:1.0:1:False:False:Binary
(114,84):0:-0.0:1:False:False:Binary
(114,85):0:1.0:1:False:False:Binary
(114,86):0:1.0:1:False:False:Binary
(114,87):0:1.0:1:False:False:Binary
(114,88):0:1.0:1:False:False:Binary
(114,89):0:1.0:1:False:False:Binary
(114,90):0:1.0:1:False:False:Binary
(114,91):0:1.0:1:False:False:Binary
(114,92):0:0:1:True:True:Binary
(114,93):0:0:1:True:True:Binary
(114,94):0:0:1:True:True:Binary
(114,95):0:0:1:True:True:Binary
(114,96):0:0:1:True:True:Binary
(115,1):0:0:1:True:True:Binary
(115,2):0:0:1:True:True:Binary
(115,3):0:0:1:True:True:Binary
(115,4):0:0:1:True:True:Binary
(115,5):0:1.0:1:False:False:Binary
(115,6):0:-0.0:1:False:False:Binary
(115,7):0:1.0:1:False:False:Binary
(115,8):0:1.0:1:False:False:Binary
(115,9):0:1.0:1:False:False:Binary
(115,10):0:1.0:1:False:False:Binary
(115,11):0:1.0:1:False:False:Binary
(115,12):0:1.0:1:False:False:Binary
(115,13):0:1.0:1:False:False:Binary
(115,14):0:1.0:1:False:False:Binary
(115,15):0:1.0:1:False:False:Binary
(115,16):0:1.0:1:False:False:Binary
(115,17):0:1.0:1:False:False:Binary
(115,18):0:1.0:1:False:False:Binary
(115,19):0:1.0:1:False:False:Binary
(115,20):0:1.0:1:False:False:Binary
(115,21):0:1.0:1:False:False:Binary
(115,22):0:1.0:1:False:False:Binary
(115,23):0:1.0:1:False:False:Binary
(115,24):0:1.0:1:False:False:Binary
(115,25):0:1.0:1:False:False:Binary
(115,26):0:1.0:1:False:False:Binary
(115,27):0:1.0:1:False:False:Binary
(115,28):0:1.0:1:False:False:Binary
(115,29):0:1.0:1:False:False:Binary
(115,30):0:1.0:1:False:False:Binary
(115,31):0:-0.0:1:False:False:Binary
(115,32):0:1.0:1:False:False:Binary
(115,33):0:1.0:1:False:False:Binary
(115,34):0:-0.0:1:False:False:Binary
(115,35):0:1.0:1:False:False:Binary
(115,36):0:1.0:1:False:False:Binary
(115,37):0:1.0:1:False:False:Binary
(115,38):0:-0.0:1:False:False:Binary
(115,39):0:1.0:1:False:False:Binary
(115,40):0:-0.0:1:False:False:Binary
(115,41):0:1.0:1:False:False:Binary
(115,42):0:1.0:1:False:False:Binary
(115,43):0:-0.0:1:False:False:Binary
(115,44):0:1.0:1:False:False:Binary
(115,45):0:1.0:1:False:False:Binary
(115,46):0:-0.0:1:False:False:Binary
(115,47):0:-0.0:1:False:False:Binary
(115,48):0:1.0:1:False:False:Binary
(115,49):0:1.0:1:False:False:Binary
(115,50):0:-0.0:1:False:False:Binary
(115,51):0:-0.0:1:False:False:Binary
(115,52):0:1.0:1:False:False:Binary
(115,53):0:-0.0:1:False:False:Binary
(115,54):0:1.0:1:False:False:Binary
(115,55):0:1.0:1:False:False:Binary
(115,56):0:-0.0:1:False:False:Binary
(115,57):0:-0.0:1:False:False:Binary
(115,58):0:1.0:1:False:False:Binary
(115,59):0:1.0:1:False:False:Binary
(115,60):0:1.0:1:False:False:Binary
(115,61):0:-0.0:1:False:False:Binary
(115,62):0:-0.0:1:False:False:Binary
(115,63):0:-0.0:1:False:False:Binary
(115,64):0:1.0:1:False:False:Binary
(115,65):0:-0.0:1:False:False:Binary
(115,66):0:-0.0:1:False:False:Binary
(115,67):0:-0.0:1:False:False:Binary
(115,68):0:1.0:1:False:False:Binary
(115,69):0:-0.0:1:False:False:Binary
(115,70):0:1.0:1:False:False:Binary
(115,71):0:-0.0:1:False:False:Binary
(115,72):0:1.0:1:False:False:Binary
(115,73):0:-0.0:1:False:False:Binary
(115,74):0:-0.0:1:False:False:Binary
(115,75):0:-0.0:1:False:False:Binary
(115,76):0:1.0:1:False:False:Binary
(115,77):0:-0.0:1:False:False:Binary
(115,78):0:1.0:1:False:False:Binary
(115,79):0:-0.0:1:False:False:Binary
(115,80):0:1.0:1:False:False:Binary
(115,81):0:-0.0:1:False:False:Binary
(115,82):0:-0.0:1:False:False:Binary
(115,83):0:1.0:1:False:False:Binary
(115,84):0:-0.0:1:False:False:Binary
(115,85):0:-0.0:1:False:False:Binary
(115,86):0:1.0:1:False:False:Binary
(115,87):0:1.0:1:False:False:Binary
(115,88):0:1.0:1:False:False:Binary
(115,89):0:1.0:1:False:False:Binary
(115,90):0:-0.0:1:False:False:Binary
(115,91):0:1.0:1:False:False:Binary
(115,92):0:1.0:1:False:False:Binary
(115,93):0:1.0:1:False:False:Binary
(115,94):0:0:1:True:True:Binary
(115,95):0:0:1:True:True:Binary
(115,96):0:0:1:True:True:Binary
(116,1):0:0:1:True:True:Binary
(116,2):0:0:1:True:True:Binary
(116,3):0:0:1:True:True:Binary
(116,4):0:0:1:True:True:Binary
(116,5):0:0:1:True:True:Binary
(116,6):0:0:1:True:True:Binary
(116,7):0:0:1:True:True:Binary
(116,8):0:0:1:True:True:Binary
(116,9):0:0:1:True:True:Binary
(116,10):0:-0.0:1:False:False:Binary
(116,11):0:-0.0:1:False:False:Binary
(116,12):0:1.0:1:False:False:Binary
(116,13):0:-0.0:1:False:False:Binary
(116,14):0:-0.0:1:False:False:Binary
(116,15):0:-0.0:1:False:False:Binary
(116,16):0:1.0:1:False:False:Binary
(116,17):0:-0.0:1:False:False:Binary
(116,18):0:-0.0:1:False:False:Binary
(116,19):0:-0.0:1:False:False:Binary
(116,20):0:1.0:1:False:False:Binary
(116,21):0:-0.0:1:False:False:Binary
(116,22):0:-0.0:1:False:False:Binary
(116,23):0:-0.0:1:False:False:Binary
(116,24):0:-0.0:1:False:False:Binary
(116,25):0:-0.0:1:False:False:Binary
(116,26):0:-0.0:1:False:False:Binary
(116,27):0:-0.0:1:False:False:Binary
(116,28):0:1.0:1:False:False:Binary
(116,29):0:-0.0:1:False:False:Binary
(116,30):0:-0.0:1:False:False:Binary
(116,31):0:1.0:1:False:False:Binary
(116,32):0:1.0:1:False:False:Binary
(116,33):0:-0.0:1:False:False:Binary
(116,34):0:1.0:1:False:False:Binary
(116,35):0:1.0:1:False:False:Binary
(116,36):0:1.0:1:False:False:Binary
(116,37):0:1.0:1:False:False:Binary
(116,38):0:1.0:1:False:False:Binary
(116,39):0:1.0:1:False:False:Binary
(116,40):0:-0.0:1:False:False:Binary
(116,41):0:1.0:1:False:False:Binary
(116,42):0:-0.0:1:False:False:Binary
(116,43):0:-0.0:1:False:False:Binary
(116,44):0:1.0:1:False:False:Binary
(116,45):0:-0.0:1:False:False:Binary
(116,46):0:-0.0:1:False:False:Binary
(116,47):0:-0.0:1:False:False:Binary
(116,48):0:-0.0:1:False:False:Binary
(116,49):0:-0.0:1:False:False:Binary
(116,50):0:-0.0:1:False:False:Binary
(116,51):0:-0.0:1:False:False:Binary
(116,52):0:1.0:1:False:False:Binary
(116,53):0:-0.0:1:False:False:Binary
(116,54):0:-0.0:1:False:False:Binary
(116,55):0:-0.0:1:False:False:Binary
(116,56):0:-0.0:1:False:False:Binary
(116,57):0:-0.0:1:False:False:Binary
(116,58):0:-0.0:1:False:False:Binary
(116,59):0:1.0:1:False:False:Binary
(116,60):0:-0.0:1:False:False:Binary
(116,61):0:-0.0:1:False:False:Binary
(116,62):0:-0.0:1:False:False:Binary
(116,63):0:-0.0:1:False:False:Binary
(116,64):0:-0.0:1:False:False:Binary
(116,65):0:1.0:1:False:False:Binary
(116,66):0:-0.0:1:False:False:Binary
(116,67):0:1.0:1:False:False:Binary
(116,68):0:1.0:1:False:False:Binary
(116,69):0:1.0:1:False:False:Binary
(116,70):0:1.0:1:False:False:Binary
(116,71):0:1.0:1:False:False:Binary
(116,72):0:1.0:1:False:False:Binary
(116,73):0:1.0:1:False:False:Binary
(116,74):0:1.0:1:False:False:Binary
(116,75):0:1.0:1:False:False:Binary
(116,76):0:1.0:1:False:False:Binary
(116,77):0:1.0:1:False:False:Binary
(116,78):0:1.0:1:False:False:Binary
(116,79):0:-0.0:1:False:False:Binary
(116,80):0:1.0:1:False:False:Binary
(116,81):0:-0.0:1:False:False:Binary
(116,82):0:-0.0:1:False:False:Binary
(116,83):0:-0.0:1:False:False:Binary
(116,84):0:-0.0:1:False:False:Binary
(116,85):0:1.0:1:False:False:Binary
(116,86):0:1.0:1:False:False:Binary
(116,87):0:1.0:1:False:False:Binary
(116,88):0:0:1:True:True:Binary
(116,89):0:0:1:True:True:Binary
(116,90):0:0:1:True:True:Binary
(116,91):0:0:1:True:True:Binary
(116,92):0:0:1:True:True:Binary
(116,93):0:0:1:True:True:Binary
(116,94):0:0:1:True:True:Binary
(116,95):0:0:1:True:True:Binary
(116,96):0:0:1:True:True:Binary
(117,1):0:0:1:True:True:Binary
(117,2):0:0:1:True:True:Binary
(117,3):0:0:1:True:True:Binary
(117,4):0:0:1:True:True:Binary
(117,5):0:1.0:1:False:False:Binary
(117,6):0:-0.0:1:False:False:Binary
(117,7):0:1.0:1:False:False:Binary
(117,8):0:1.0:1:False:False:Binary
(117,9):0:1.0:1:False:False:Binary
(117,10):0:-0.0:1:False:False:Binary
(117,11):0:1.0:1:False:False:Binary
(117,12):0:-0.0:1:False:False:Binary
(117,13):0:1.0:1:False:False:Binary
(117,14):0:-0.0:1:False:False:Binary
(117,15):0:-0.0:1:False:False:Binary
(117,16):0:1.0:1:False:False:Binary
(117,17):0:-0.0:1:False:False:Binary
(117,18):0:-0.0:1:False:False:Binary
(117,19):0:1.0:1:False:False:Binary
(117,20):0:-0.0:1:False:False:Binary
(117,21):0:-0.0:1:False:False:Binary
(117,22):0:1.0:1:False:False:Binary
(117,23):0:-0.0:1:False:False:Binary
(117,24):0:1.0:1:False:False:Binary
(117,25):0:1.0:1:False:False:Binary
(117,26):0:-0.0:1:False:False:Binary
(117,27):0:1.0:1:False:False:Binary
(117,28):0:1.0:1:False:False:Binary
(117,29):0:-0.0:1:False:False:Binary
(117,30):0:1.0:1:False:False:Binary
(117,31):0:1.0:1:False:False:Binary
(117,32):0:1.0:1:False:False:Binary
(117,33):0:1.0:1:False:False:Binary
(117,34):0:1.0:1:False:False:Binary
(117,35):0:1.0:1:False:False:Binary
(117,36):0:1.0:1:False:False:Binary
(117,37):0:1.0:1:False:False:Binary
(117,38):0:1.0:1:False:False:Binary
(117,39):0:1.0:1:False:False:Binary
(117,40):0:1.0:1:False:False:Binary
(117,41):0:1.0:1:False:False:Binary
(117,42):0:1.0:1:False:False:Binary
(117,43):0:1.0:1:False:False:Binary
(117,44):0:1.0:1:False:False:Binary
(117,45):0:1.0:1:False:False:Binary
(117,46):0:1.0:1:False:False:Binary
(117,47):0:1.0:1:False:False:Binary
(117,48):0:1.0:1:False:False:Binary
(117,49):0:1.0:1:False:False:Binary
(117,50):0:1.0:1:False:False:Binary
(117,51):0:1.0:1:False:False:Binary
(117,52):0:1.0:1:False:False:Binary
(117,53):0:1.0:1:False:False:Binary
(117,54):0:1.0:1:False:False:Binary
(117,55):0:1.0:1:False:False:Binary
(117,56):0:1.0:1:False:False:Binary
(117,57):0:1.0:1:False:False:Binary
(117,58):0:1.0:1:False:False:Binary
(117,59):0:1.0:1:False:False:Binary
(117,60):0:1.0:1:False:False:Binary
(117,61):0:1.0:1:False:False:Binary
(117,62):0:1.0:1:False:False:Binary
(117,63):0:1.0:1:False:False:Binary
(117,64):0:1.0:1:False:False:Binary
(117,65):0:-0.0:1:False:False:Binary
(117,66):0:1.0:1:False:False:Binary
(117,67):0:-0.0:1:False:False:Binary
(117,68):0:1.0:1:False:False:Binary
(117,69):0:1.0:1:False:False:Binary
(117,70):0:1.0:1:False:False:Binary
(117,71):0:-0.0:1:False:False:Binary
(117,72):0:1.0:1:False:False:Binary
(117,73):0:1.0:1:False:False:Binary
(117,74):0:1.0:1:False:False:Binary
(117,75):0:1.0:1:False:False:Binary
(117,76):0:1.0:1:False:False:Binary
(117,77):0:1.0:1:False:False:Binary
(117,78):0:1.0:1:False:False:Binary
(117,79):0:1.0:1:False:False:Binary
(117,80):0:1.0:1:False:False:Binary
(117,81):0:1.0:1:False:False:Binary
(117,82):0:1.0:1:False:False:Binary
(117,83):0:1.0:1:False:False:Binary
(117,84):0:1.0:1:False:False:Binary
(117,85):0:1.0:1:False:False:Binary
(117,86):0:1.0:1:False:False:Binary
(117,87):0:1.0:1:False:False:Binary
(117,88):0:1.0:1:False:False:Binary
(117,89):0:1.0:1:False:False:Binary
(117,90):0:1.0:1:False:False:Binary
(117,91):0:1.0:1:False:False:Binary
(117,92):0:1.0:1:False:False:Binary
(117,93):0:1.0:1:False:False:Binary
(117,94):0:1.0:1:False:False:Binary
(117,95):0:1.0:1:False:False:Binary
(117,96):0:1.0:1:False:False:Binary
(118,1):0:0:1:True:True:Binary
(118,2):0:0:1:True:True:Binary
(118,3):0:0:1:True:True:Binary
(118,4):0:0:1:True:True:Binary
(118,5):0:-0.0:1:False:False:Binary
(118,6):0:-0.0:1:False:False:Binary
(118,7):0:-0.0:1:False:False:Binary
(118,8):0:-0.0:1:False:False:Binary
(118,9):0:-0.0:1:False:False:Binary
(118,10):0:-0.0:1:False:False:Binary
(118,11):0:-0.0:1:False:False:Binary
(118,12):0:-0.0:1:False:False:Binary
(118,13):0:-0.0:1:False:False:Binary
(118,14):0:1.0:1:False:False:Binary
(118,15):0:-0.0:1:False:False:Binary
(118,16):0:1.0:1:False:False:Binary
(118,17):0:-0.0:1:False:False:Binary
(118,18):0:1.0:1:False:False:Binary
(118,19):0:-0.0:1:False:False:Binary
(118,20):0:-0.0:1:False:False:Binary
(118,21):0:1.0:1:False:False:Binary
(118,22):0:-0.0:1:False:False:Binary
(118,23):0:1.0:1:False:False:Binary
(118,24):0:1.0:1:False:False:Binary
(118,25):0:1.0:1:False:False:Binary
(118,26):0:-0.0:1:False:False:Binary
(118,27):0:1.0:1:False:False:Binary
(118,28):0:1.0:1:False:False:Binary
(118,29):0:1.0:1:False:False:Binary
(118,30):0:-0.0:1:False:False:Binary
(118,31):0:-0.0:1:False:False:Binary
(118,32):0:1.0:1:False:False:Binary
(118,33):0:-0.0:1:False:False:Binary
(118,34):0:-0.0:1:False:False:Binary
(118,35):0:-0.0:1:False:False:Binary
(118,36):0:-0.0:1:False:False:Binary
(118,37):0:-0.0:1:False:False:Binary
(118,38):0:-0.0:1:False:False:Binary
(118,39):0:1.0:1:False:False:Binary
(118,40):0:-0.0:1:False:False:Binary
(118,41):0:1.0:1:False:False:Binary
(118,42):0:-0.0:1:False:False:Binary
(118,43):0:-0.0:1:False:False:Binary
(118,44):0:1.0:1:False:False:Binary
(118,45):0:1.0:1:False:False:Binary
(118,46):0:-0.0:1:False:False:Binary
(118,47):0:-0.0:1:False:False:Binary
(118,48):0:-0.0:1:False:False:Binary
(118,49):0:-0.0:1:False:False:Binary
(118,50):0:1.0:1:False:False:Binary
(118,51):0:-0.0:1:False:False:Binary
(118,52):0:1.0:1:False:False:Binary
(118,53):0:-0.0:1:False:False:Binary
(118,54):0:1.0:1:False:False:Binary
(118,55):0:-0.0:1:False:False:Binary
(118,56):0:-0.0:1:False:False:Binary
(118,57):0:-0.0:1:False:False:Binary
(118,58):0:-0.0:1:False:False:Binary
(118,59):0:1.0:1:False:False:Binary
(118,60):0:-0.0:1:False:False:Binary
(118,61):0:-0.0:1:False:False:Binary
(118,62):0:1.0:1:False:False:Binary
(118,63):0:-0.0:1:False:False:Binary
(118,64):0:-0.0:1:False:False:Binary
(118,65):0:-0.0:1:False:False:Binary
(118,66):0:-0.0:1:False:False:Binary
(118,67):0:-0.0:1:False:False:Binary
(118,68):0:1.0:1:False:False:Binary
(118,69):0:-0.0:1:False:False:Binary
(118,70):0:1.0:1:False:False:Binary
(118,71):0:-0.0:1:False:False:Binary
(118,72):0:-0.0:1:False:False:Binary
(118,73):0:-0.0:1:False:False:Binary
(118,74):0:-0.0:1:False:False:Binary
(118,75):0:1.0:1:False:False:Binary
(118,76):0:-0.0:1:False:False:Binary
(118,77):0:-0.0:1:False:False:Binary
(118,78):0:-0.0:1:False:False:Binary
(118,79):0:-0.0:1:False:False:Binary
(118,80):0:-0.0:1:False:False:Binary
(118,81):0:-0.0:1:False:False:Binary
(118,82):0:-0.0:1:False:False:Binary
(118,83):0:-0.0:1:False:False:Binary
(118,84):0:-0.0:1:False:False:Binary
(118,85):0:-0.0:1:False:False:Binary
(118,86):0:-0.0:1:False:False:Binary
(118,87):0:1.0:1:False:False:Binary
(118,88):0:-0.0:1:False:False:Binary
(118,89):0:1.0:1:False:False:Binary
(118,90):0:0:1:True:True:Binary
(118,91):0:0:1:True:True:Binary
(118,92):0:0:1:True:True:Binary
(118,93):0:0:1:True:True:Binary
(118,94):0:0:1:True:True:Binary
(118,95):0:0:1:True:True:Binary
(118,96):0:0:1:True:True:Binary
(119,1):0:0:1:True:True:Binary
(119,2):0:0:1:True:True:Binary
(119,3):0:0:1:True:True:Binary
(119,4):0:-0.0:1:False:False:Binary
(119,5):0:-0.0:1:False:False:Binary
(119,6):0:1.0:1:False:False:Binary
(119,7):0:-0.0:1:False:False:Binary
(119,8):0:1.0:1:False:False:Binary
(119,9):0:-0.0:1:False:False:Binary
(119,10):0:1.0:1:False:False:Binary
(119,11):0:1.0:1:False:False:Binary
(119,12):0:-0.0:1:False:False:Binary
(119,13):0:1.0:1:False:False:Binary
(119,14):0:-0.0:1:False:False:Binary
(119,15):0:-0.0:1:False:False:Binary
(119,16):0:-0.0:1:False:False:Binary
(119,17):0:-0.0:1:False:False:Binary
(119,18):0:-0.0:1:False:False:Binary
(119,19):0:1.0:1:False:False:Binary
(119,20):0:-0.0:1:False:False:Binary
(119,21):0:-0.0:1:False:False:Binary
(119,22):0:-0.0:1:False:False:Binary
(119,23):0:-0.0:1:False:False:Binary
(119,24):0:1.0:1:False:False:Binary
(119,25):0:1.0:1:False:False:Binary
(119,26):0:-0.0:1:False:False:Binary
(119,27):0:-0.0:1:False:False:Binary
(119,28):0:-0.0:1:False:False:Binary
